Artist,Song,Valence,Max Temp,Min Temp,Mean Temp,Danceability,Energy,Acousticness,Tempo,Date
"Hanumankind, Kalmi",Big Dawgs,0.262,25.572727272727274,15.81875,20.695454545454545,0.464,0.745,0.0235,180.098,2024-08-25
Kendrick Lamar,Not Like Us,0.214,25.572727272727274,15.81875,20.695454545454545,0.898,0.472,0.0107,101.061,2024-08-25
"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),0.155,25.572727272727274,15.81875,20.695454545454545,0.429,0.453,0.554,77.639,2024-08-25
Sabrina Carpenter,Bed Chem,0.676,25.572727272727274,15.81875,20.695454545454545,0.739,0.727,0.0678,94.99,2024-08-25
Zach Bryan,Pink Skies,0.253,25.572727272727274,15.81875,20.695454545454545,0.525,0.488,0.191,84.999,2024-08-25
Noah Kahan,Stick Season,0.801,25.572727272727274,15.81875,20.695454545454545,0.664,0.5,0.799,117.896,2024-08-25
"Charli xcx, Billie Eilish",Guess featuring billie eilish,0.618,25.572727272727274,15.81875,20.695454545454545,0.776,0.667,0.0146,130.019,2024-08-25
Chappell Roan,HOT TO GO!,0.957,25.572727272727274,15.81875,20.695454545454545,0.742,0.757,0.0187,139.982,2024-08-25
Tommy Richman,MILLION DOLLAR BABY,0.919,25.572727272727274,15.81875,20.695454545454545,0.852,0.697,0.0973,138.029,2024-08-25
Morgan Wallen,Last Night,0.488,25.572727272727274,15.81875,20.695454545454545,0.492,0.673,0.413,203.812,2024-08-25
Sabrina Carpenter,Juno,0.64,25.572727272727274,15.81875,20.695454545454545,0.633,0.725,0.0461,130.504,2024-08-25
Luke Combs,Ain't No Love In Oklahoma (From Twisters: The Album),0.282,25.572727272727274,15.81875,20.695454545454545,0.487,0.658,0.00877,142.18,2024-08-25
Myles Smith,Stargazing,0.332,25.572727272727274,15.81875,20.695454545454545,0.635,0.601,0.246,123.994,2024-08-25
Michael Marcagi,Scared To Start,0.443,25.572727272727274,15.81875,20.695454545454545,0.527,0.551,0.384,148.035,2024-08-25
Zach Bryan,Something in the Orange,0.148,25.572727272727274,15.81875,20.695454545454545,0.369,0.192,0.555,175.212,2024-08-25
Sabrina Carpenter,Sharpest Tool,0.588,25.572727272727274,15.81875,20.695454545454545,0.716,0.63,0.475,91.003,2024-08-25
"Marshmello, Kane Brown",Miles On It,0.785,25.572727272727274,15.81875,20.695454545454545,0.634,0.761,0.00537,129.963,2024-08-25
Sabrina Carpenter,Coincidence,0.758,25.572727272727274,15.81875,20.695454545454545,0.418,0.815,0.362,77.862,2024-08-25
"Post Malone, Luke Combs",Guy For That (Feat. Luke Combs),0.495,25.572727272727274,15.81875,20.695454545454545,0.611,0.911,0.0061,119.986,2024-08-25
"Morgan Wallen, ERNEST",Cowgirls (feat. ERNEST),0.399,25.572727272727274,15.81875,20.695454545454545,0.621,0.779,0.216,172.037,2024-08-25
Sabrina Carpenter,Slim Pickins,0.308,25.572727272727274,15.81875,20.695454545454545,0.619,0.542,0.288,99.824,2024-08-25
*NSYNC,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,0.861,25.572727272727274,15.81875,20.695454545454545,0.61,0.926,0.031,172.638,2024-08-25
Morgan Wallen,Lies Lies Lies,0.382,25.572727272727274,15.81875,20.695454545454545,0.486,0.702,0.239,81.053,2024-08-25
Benson Boone,Slow It Down,0.544,25.572727272727274,15.81875,20.695454545454545,0.432,0.583,0.174,181.489,2024-08-25
Charli xcx,Apple,0.962,25.572727272727274,15.81875,20.695454545454545,0.804,0.957,0.125,126.035,2024-08-25
Eminem,Houdini,0.902,25.572727272727274,15.81875,20.695454545454545,0.936,0.878,0.0283,126.992,2024-08-25
Zach Bryan,Heading South,0.388,25.572727272727274,15.81875,20.695454545454545,0.68,0.246,0.783,110.23,2024-08-25
Luke Combs,When It Rains It Pours,0.625,25.572727272727274,15.81875,20.695454545454545,0.551,0.801,0.013,128.027,2024-08-25
"Post Malone, Blake Shelton",Pour Me A Drink (Feat. Blake Shelton),0.868,25.572727272727274,15.81875,20.695454545454545,0.582,0.909,0.00191,119.033,2024-08-25
Van Morrison,Brown Eyed Girl,0.908,25.572727272727274,15.81875,20.695454545454545,0.491,0.583,0.185,150.566,2024-08-25
Sabrina Carpenter,Dumb & Poetic,0.238,25.572727272727274,15.81875,20.695454545454545,0.471,0.389,0.772,78.092,2024-08-25
Journey,Don't Stop Believin' (2022 Remaster),0.51,25.572727272727274,15.81875,20.695454545454545,0.505,0.754,0.132,119.204,2024-08-25
Zach Bryan,28,0.435,25.572727272727274,15.81875,20.695454545454545,0.492,0.519,0.227,80.868,2024-08-25
"David Guetta, OneRepublic",I Don't Wanna Wait,0.554,25.572727272727274,15.81875,20.695454545454545,0.681,0.714,0.0375,129.976,2024-08-25
Jimin,Who,0.838,25.572727272727274,15.81875,20.695454545454545,0.66,0.756,0.00289,116.034,2024-08-25
Fleetwood Mac,Dreams - 2004 Remaster,0.789,25.572727272727274,15.81875,20.695454545454545,0.828,0.492,0.0644,120.151,2024-08-25
Chappell Roan,Red Wine Supernova,0.709,25.572727272727274,15.81875,20.695454545454545,0.657,0.82,0.0176,124.041,2024-08-25
Sabrina Carpenter,Taste,0.721,26.467613636363637,15.846022727272727,21.17443181818182,0.674,0.907,0.101,112.964,2024-08-26
Shaboozey,A Bar Song (Tipsy),0.599,26.467613636363637,15.846022727272727,21.17443181818182,0.722,0.706,0.072,80.969,2024-08-26
Sabrina Carpenter,Please Please Please,0.579,26.467613636363637,15.846022727272727,21.17443181818182,0.669,0.586,0.274,107.071,2024-08-26
Sabrina Carpenter,Espresso,0.69,26.467613636363637,15.846022727272727,21.17443181818182,0.701,0.76,0.107,103.969,2024-08-26
"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),0.753,26.467613636363637,15.846022727272727,21.17443181818182,0.644,0.874,0.0113,128.017,2024-08-26
"Lady Gaga, Bruno Mars",Die With A Smile,0.535,26.467613636363637,15.846022727272727,21.17443181818182,0.521,0.592,0.308,157.969,2024-08-26
Billie Eilish,BIRDS OF A FEATHER,0.438,26.467613636363637,15.846022727272727,21.17443181818182,0.747,0.507,0.2,104.978,2024-08-26
Chappell Roan,"Good Luck, Babe!",0.785,26.467613636363637,15.846022727272727,21.17443181818182,0.7,0.582,0.0502,116.712,2024-08-26
Benson Boone,Beautiful Things,0.219,26.467613636363637,15.846022727272727,21.17443181818182,0.472,0.471,0.151,105.029,2024-08-26
Sabrina Carpenter,Good Graces,0.732,26.467613636363637,15.846022727272727,21.17443181818182,0.758,0.759,0.329,126.012,2024-08-26
Sabrina Carpenter,Bed Chem,0.676,26.467613636363637,15.846022727272727,21.17443181818182,0.739,0.727,0.0678,94.99,2024-08-26
Dasha,Austin (Boots Stop Workin'),0.739,26.467613636363637,15.846022727272727,21.17443181818182,0.756,0.672,0.464,114.935,2024-08-26
"Hanumankind, Kalmi",Big Dawgs,0.262,26.467613636363637,15.846022727272727,21.17443181818182,0.464,0.745,0.0235,180.098,2024-08-26
Hozier,Too Sweet,0.934,26.467613636363637,15.846022727272727,21.17443181818182,0.741,0.62,0.0295,117.038,2024-08-26
Zach Bryan,Pink Skies,0.253,26.467613636363637,15.846022727272727,21.17443181818182,0.525,0.488,0.191,84.999,2024-08-26
Kendrick Lamar,Not Like Us,0.214,26.467613636363637,15.846022727272727,21.17443181818182,0.898,0.472,0.0107,101.061,2024-08-26
Teddy Swims,Lose Control,0.242,26.467613636363637,15.846022727272727,21.17443181818182,0.561,0.604,0.199,159.92,2024-08-26
Noah Kahan,Stick Season,0.801,26.467613636363637,15.846022727272727,21.17443181818182,0.664,0.5,0.799,117.896,2024-08-26
"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),0.155,26.467613636363637,15.846022727272727,21.17443181818182,0.429,0.453,0.554,77.639,2024-08-26
"Charli xcx, Billie Eilish",Guess featuring billie eilish,0.618,26.467613636363637,15.846022727272727,21.17443181818182,0.776,0.667,0.0146,130.019,2024-08-26
Sabrina Carpenter,Juno,0.64,26.467613636363637,15.846022727272727,21.17443181818182,0.633,0.725,0.0461,130.504,2024-08-26
Sabrina Carpenter,Sharpest Tool,0.588,26.467613636363637,15.846022727272727,21.17443181818182,0.716,0.63,0.475,91.003,2024-08-26
Chappell Roan,HOT TO GO!,0.957,26.467613636363637,15.846022727272727,21.17443181818182,0.742,0.757,0.0187,139.982,2024-08-26
Tommy Richman,MILLION DOLLAR BABY,0.919,26.467613636363637,15.846022727272727,21.17443181818182,0.852,0.697,0.0973,138.029,2024-08-26
Myles Smith,Stargazing,0.332,26.467613636363637,15.846022727272727,21.17443181818182,0.635,0.601,0.246,123.994,2024-08-26
Luke Combs,Ain't No Love In Oklahoma (From Twisters: The Album),0.282,26.467613636363637,15.846022727272727,21.17443181818182,0.487,0.658,0.00877,142.18,2024-08-26
Sabrina Carpenter,Coincidence,0.758,26.467613636363637,15.846022727272727,21.17443181818182,0.418,0.815,0.362,77.862,2024-08-26
Sabrina Carpenter,Slim Pickins,0.308,26.467613636363637,15.846022727272727,21.17443181818182,0.619,0.542,0.288,99.824,2024-08-26
Michael Marcagi,Scared To Start,0.443,26.467613636363637,15.846022727272727,21.17443181818182,0.527,0.551,0.384,148.035,2024-08-26
Zach Bryan,Something in the Orange,0.148,26.467613636363637,15.846022727272727,21.17443181818182,0.369,0.192,0.555,175.212,2024-08-26
Morgan Wallen,Last Night,0.488,26.467613636363637,15.846022727272727,21.17443181818182,0.492,0.673,0.413,203.812,2024-08-26
"Marshmello, Kane Brown",Miles On It,0.785,26.467613636363637,15.846022727272727,21.17443181818182,0.634,0.761,0.00537,129.963,2024-08-26
Benson Boone,Slow It Down,0.544,26.467613636363637,15.846022727272727,21.17443181818182,0.432,0.583,0.174,181.489,2024-08-26
Morgan Wallen,Lies Lies Lies,0.382,26.467613636363637,15.846022727272727,21.17443181818182,0.486,0.702,0.239,81.053,2024-08-26
*NSYNC,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,0.861,26.467613636363637,15.846022727272727,21.17443181818182,0.61,0.926,0.031,172.638,2024-08-26
"Post Malone, Luke Combs",Guy For That (Feat. Luke Combs),0.495,26.467613636363637,15.846022727272727,21.17443181818182,0.611,0.911,0.0061,119.986,2024-08-26
"Morgan Wallen, ERNEST",Cowgirls (feat. ERNEST),0.399,26.467613636363637,15.846022727272727,21.17443181818182,0.621,0.779,0.216,172.037,2024-08-26
Sabrina Carpenter,Dumb & Poetic,0.238,26.467613636363637,15.846022727272727,21.17443181818182,0.471,0.389,0.772,78.092,2024-08-26
Eminem,Houdini,0.902,26.467613636363637,15.846022727272727,21.17443181818182,0.936,0.878,0.0283,126.992,2024-08-26
Charli xcx,Apple,0.962,26.467613636363637,15.846022727272727,21.17443181818182,0.804,0.957,0.125,126.035,2024-08-26
Sabrina Carpenter,Don’t Smile,0.328,26.467613636363637,15.846022727272727,21.17443181818182,0.628,0.453,0.448,89.969,2024-08-26
Zach Bryan,28,0.435,26.467613636363637,15.846022727272727,21.17443181818182,0.492,0.519,0.227,80.868,2024-08-26
Sabrina Carpenter,Lie To Girls,0.224,26.467613636363637,15.846022727272727,21.17443181818182,0.661,0.414,0.464,119.921,2024-08-26
"Post Malone, Blake Shelton",Pour Me A Drink (Feat. Blake Shelton),0.868,26.467613636363637,15.846022727272727,21.17443181818182,0.582,0.909,0.00191,119.033,2024-08-26
Zach Bryan,Heading South,0.388,26.467613636363637,15.846022727272727,21.17443181818182,0.68,0.246,0.783,110.23,2024-08-26
Chappell Roan,Pink Pony Club,0.507,26.467613636363637,15.846022727272727,21.17443181818182,0.61,0.65,0.399,106.719,2024-08-26
The Kid LAROI,NIGHTS LIKE THIS,0.12,26.467613636363637,15.846022727272727,21.17443181818182,0.482,0.757,0.0137,142.579,2024-08-26
Chappell Roan,Red Wine Supernova,0.709,26.467613636363637,15.846022727272727,21.17443181818182,0.657,0.82,0.0176,124.041,2024-08-26
Luke Combs,When It Rains It Pours,0.625,26.467613636363637,15.846022727272727,21.17443181818182,0.551,0.801,0.013,128.027,2024-08-26
Gracie Abrams,"I Love You, I'm Sorry",0.338,26.467613636363637,15.846022727272727,21.17443181818182,0.53,0.406,0.656,115.94,2024-08-26
Sabrina Carpenter,Taste,0.721,27.3875,17.29375,22.342045454545456,0.674,0.907,0.101,112.964,2024-08-27
Sabrina Carpenter,Please Please Please,0.579,27.3875,17.29375,22.342045454545456,0.669,0.586,0.274,107.071,2024-08-27
Shaboozey,A Bar Song (Tipsy),0.599,27.3875,17.29375,22.342045454545456,0.722,0.706,0.072,80.969,2024-08-27
"Lady Gaga, Bruno Mars",Die With A Smile,0.535,27.3875,17.29375,22.342045454545456,0.521,0.592,0.308,157.969,2024-08-27
Sabrina Carpenter,Espresso,0.69,27.3875,17.29375,22.342045454545456,0.701,0.76,0.107,103.969,2024-08-27
"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),0.753,27.3875,17.29375,22.342045454545456,0.644,0.874,0.0113,128.017,2024-08-27
Billie Eilish,BIRDS OF A FEATHER,0.438,27.3875,17.29375,22.342045454545456,0.747,0.507,0.2,104.978,2024-08-27
Chappell Roan,"Good Luck, Babe!",0.785,27.3875,17.29375,22.342045454545456,0.7,0.582,0.0502,116.712,2024-08-27
Benson Boone,Beautiful Things,0.219,27.3875,17.29375,22.342045454545456,0.472,0.471,0.151,105.029,2024-08-27
Sabrina Carpenter,Bed Chem,0.676,27.3875,17.29375,22.342045454545456,0.739,0.727,0.0678,94.99,2024-08-27
Sabrina Carpenter,Good Graces,0.732,27.3875,17.29375,22.342045454545456,0.758,0.759,0.329,126.012,2024-08-27
"Hanumankind, Kalmi",Big Dawgs,0.262,27.3875,17.29375,22.342045454545456,0.464,0.745,0.0235,180.098,2024-08-27
Hozier,Too Sweet,0.934,27.3875,17.29375,22.342045454545456,0.741,0.62,0.0295,117.038,2024-08-27
Dasha,Austin (Boots Stop Workin'),0.739,27.3875,17.29375,22.342045454545456,0.756,0.672,0.464,114.935,2024-08-27
Teddy Swims,Lose Control,0.242,27.3875,17.29375,22.342045454545456,0.561,0.604,0.199,159.92,2024-08-27
Kendrick Lamar,Not Like Us,0.214,27.3875,17.29375,22.342045454545456,0.898,0.472,0.0107,101.061,2024-08-27
Zach Bryan,Pink Skies,0.253,27.3875,17.29375,22.342045454545456,0.525,0.488,0.191,84.999,2024-08-27
Noah Kahan,Stick Season,0.801,27.3875,17.29375,22.342045454545456,0.664,0.5,0.799,117.896,2024-08-27
"Charli xcx, Billie Eilish",Guess featuring billie eilish,0.618,27.3875,17.29375,22.342045454545456,0.776,0.667,0.0146,130.019,2024-08-27
"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),0.155,27.3875,17.29375,22.342045454545456,0.429,0.453,0.554,77.639,2024-08-27
Sabrina Carpenter,Juno,0.64,27.3875,17.29375,22.342045454545456,0.633,0.725,0.0461,130.504,2024-08-27
Chappell Roan,HOT TO GO!,0.957,27.3875,17.29375,22.342045454545456,0.742,0.757,0.0187,139.982,2024-08-27
Tommy Richman,MILLION DOLLAR BABY,0.919,27.3875,17.29375,22.342045454545456,0.852,0.697,0.0973,138.029,2024-08-27
Sabrina Carpenter,Sharpest Tool,0.588,27.3875,17.29375,22.342045454545456,0.716,0.63,0.475,91.003,2024-08-27
Myles Smith,Stargazing,0.332,27.3875,17.29375,22.342045454545456,0.635,0.601,0.246,123.994,2024-08-27
Luke Combs,Ain't No Love In Oklahoma (From Twisters: The Album),0.282,27.3875,17.29375,22.342045454545456,0.487,0.658,0.00877,142.18,2024-08-27
Michael Marcagi,Scared To Start,0.443,27.3875,17.29375,22.342045454545456,0.527,0.551,0.384,148.035,2024-08-27
Sabrina Carpenter,Coincidence,0.758,27.3875,17.29375,22.342045454545456,0.418,0.815,0.362,77.862,2024-08-27
Zach Bryan,Something in the Orange,0.148,27.3875,17.29375,22.342045454545456,0.369,0.192,0.555,175.212,2024-08-27
Morgan Wallen,Last Night,0.488,27.3875,17.29375,22.342045454545456,0.492,0.673,0.413,203.812,2024-08-27
Sabrina Carpenter,Slim Pickins,0.308,27.3875,17.29375,22.342045454545456,0.619,0.542,0.288,99.824,2024-08-27
"Marshmello, Kane Brown",Miles On It,0.785,27.3875,17.29375,22.342045454545456,0.634,0.761,0.00537,129.963,2024-08-27
Morgan Wallen,Lies Lies Lies,0.382,27.3875,17.29375,22.342045454545456,0.486,0.702,0.239,81.053,2024-08-27
Benson Boone,Slow It Down,0.544,27.3875,17.29375,22.342045454545456,0.432,0.583,0.174,181.489,2024-08-27
"Post Malone, Luke Combs",Guy For That (Feat. Luke Combs),0.495,27.3875,17.29375,22.342045454545456,0.611,0.911,0.0061,119.986,2024-08-27
"Morgan Wallen, ERNEST",Cowgirls (feat. ERNEST),0.399,27.3875,17.29375,22.342045454545456,0.621,0.779,0.216,172.037,2024-08-27
*NSYNC,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,0.861,27.3875,17.29375,22.342045454545456,0.61,0.926,0.031,172.638,2024-08-27
Eminem,Houdini,0.902,27.3875,17.29375,22.342045454545456,0.936,0.878,0.0283,126.992,2024-08-27
Charli xcx,Apple,0.962,27.3875,17.29375,22.342045454545456,0.804,0.957,0.125,126.035,2024-08-27
Sabrina Carpenter,Dumb & Poetic,0.238,27.3875,17.29375,22.342045454545456,0.471,0.389,0.772,78.092,2024-08-27
Zach Bryan,28,0.435,27.3875,17.29375,22.342045454545456,0.492,0.519,0.227,80.868,2024-08-27
Zach Bryan,Heading South,0.388,27.3875,17.29375,22.342045454545456,0.68,0.246,0.783,110.23,2024-08-27
Sabrina Carpenter,Don’t Smile,0.328,27.3875,17.29375,22.342045454545456,0.628,0.453,0.448,89.969,2024-08-27
Chappell Roan,Pink Pony Club,0.507,27.3875,17.29375,22.342045454545456,0.61,0.65,0.399,106.719,2024-08-27
The Kid LAROI,NIGHTS LIKE THIS,0.12,27.3875,17.29375,22.342045454545456,0.482,0.757,0.0137,142.579,2024-08-27
Chappell Roan,Red Wine Supernova,0.709,27.3875,17.29375,22.342045454545456,0.657,0.82,0.0176,124.041,2024-08-27
Sabrina Carpenter,Lie To Girls,0.224,27.3875,17.29375,22.342045454545456,0.661,0.414,0.464,119.921,2024-08-27
"Post Malone, Blake Shelton",Pour Me A Drink (Feat. Blake Shelton),0.868,27.3875,17.29375,22.342045454545456,0.582,0.909,0.00191,119.033,2024-08-27
Taylor Swift,Cruel Summer,0.564,27.3875,17.29375,22.342045454545456,0.552,0.702,0.117,169.994,2024-08-27
Luke Combs,When It Rains It Pours,0.625,27.3875,17.29375,22.342045454545456,0.551,0.801,0.013,128.027,2024-08-27
Sabrina Carpenter,Taste,0.721,21.30909090909091,13.998295454545454,17.645454545454545,0.674,0.907,0.101,112.964,2024-08-28
Shaboozey,A Bar Song (Tipsy),0.599,21.30909090909091,13.998295454545454,17.645454545454545,0.722,0.706,0.072,80.969,2024-08-28
Sabrina Carpenter,Please Please Please,0.579,21.30909090909091,13.998295454545454,17.645454545454545,0.669,0.586,0.274,107.071,2024-08-28
Sabrina Carpenter,Espresso,0.69,21.30909090909091,13.998295454545454,17.645454545454545,0.701,0.76,0.107,103.969,2024-08-28
"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),0.753,21.30909090909091,13.998295454545454,17.645454545454545,0.644,0.874,0.0113,128.017,2024-08-28
"Lady Gaga, Bruno Mars",Die With A Smile,0.535,21.30909090909091,13.998295454545454,17.645454545454545,0.521,0.592,0.308,157.969,2024-08-28
Billie Eilish,BIRDS OF A FEATHER,0.438,21.30909090909091,13.998295454545454,17.645454545454545,0.747,0.507,0.2,104.978,2024-08-28
Chappell Roan,"Good Luck, Babe!",0.785,21.30909090909091,13.998295454545454,17.645454545454545,0.7,0.582,0.0502,116.712,2024-08-28
Benson Boone,Beautiful Things,0.219,21.30909090909091,13.998295454545454,17.645454545454545,0.472,0.471,0.151,105.029,2024-08-28
Sabrina Carpenter,Bed Chem,0.676,21.30909090909091,13.998295454545454,17.645454545454545,0.739,0.727,0.0678,94.99,2024-08-28
Sabrina Carpenter,Good Graces,0.732,21.30909090909091,13.998295454545454,17.645454545454545,0.758,0.759,0.329,126.012,2024-08-28
"Hanumankind, Kalmi",Big Dawgs,0.262,21.30909090909091,13.998295454545454,17.645454545454545,0.464,0.745,0.0235,180.098,2024-08-28
Hozier,Too Sweet,0.934,21.30909090909091,13.998295454545454,17.645454545454545,0.741,0.62,0.0295,117.038,2024-08-28
Teddy Swims,Lose Control,0.242,21.30909090909091,13.998295454545454,17.645454545454545,0.561,0.604,0.199,159.92,2024-08-28
Dasha,Austin (Boots Stop Workin'),0.739,21.30909090909091,13.998295454545454,17.645454545454545,0.756,0.672,0.464,114.935,2024-08-28
Noah Kahan,Stick Season,0.801,21.30909090909091,13.998295454545454,17.645454545454545,0.664,0.5,0.799,117.896,2024-08-28
